"id","X","Y","Unique_Squirrel_ID","Shift","Date","Age","Primary_Fur_Color","Location","Specific_Location","Running","Chasing","Climbing","Eating","Foraging","Other_Activities","Kuks","Quaas","Moans","Tail_flags","Tail_twitches","Approaches","Indifferent","Runs_from"
"1215","-73.97288955959770","40.76993783322990","6F-AM-1006-01","AM","2018-10-06","Juvenile","Cinnamon","Ground Plane","","False","False","True","True","False","","False","False","False","False","False","True","False","False"
"1216","-73.97072450136260","40.77806565883370","15D-AM-1007-06","AM","2018-10-07","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","False","True","False"
"1217","-73.97648500867670","40.77373407205620","8B-AM-1007-07","AM","2018-10-07","Juvenile","Gray","Above Ground","","False","False","False","True","False","holding nut","False","False","False","False","False","False","True","False"
"1218","-73.95337564260500","40.79471444778850","38G-PM-1020-02","PM","2018-10-20","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","True","False","False","True","False"
"1219","-73.96618922004740","40.78367980727770","22D-PM-1012-06","PM","2018-10-12","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","False","False","False","False","True"
"1220","-73.97799837948490","40.76754520991730","2D-AM-1007-02","AM","2018-10-07","Adult","Gray","Above Ground","up tree","False","True","True","False","False","","False","False","False","False","False","False","False","False"
"1221","-73.97964096714810","40.76790498711860","1C-PM-1013-09","PM","2018-10-13","Adult","Cinnamon","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","False","False","False"
"1222","-73.96914204120590","40.77734925821380","15E-PM-1008-03","PM","2018-10-08","Adult","Gray","Ground Plane","","False","False","False","False","True","walking","False","False","False","False","False","False","True","False"
"1223","-73.95912985511110","40.79196124460050","33E-AM-1014-04","AM","2018-10-14","Adult","Black","Ground Plane","","True","False","False","True","False","","False","False","False","False","False","False","True","False"
"1224","-73.95725308434790","40.79874604305460","41B-AM-1010-05","AM","2018-10-10","Adult","Gray","Ground Plane","","False","True","False","False","False","","False","False","False","False","False","False","False","False"
"1225","-73.95848035139390","40.79338020773270","35D-PM-1013-01","PM","2018-10-13","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"1226","-73.97684509717000","40.77094303750690","5C-PM-1010-07","PM","2018-10-10","Adult","Cinnamon","Above Ground","","False","True","False","False","False","","False","False","False","False","False","False","False","False"
"1227","-73.95279247553980","40.79343662605330","37I-AM-1010-04","AM","2018-10-10","Adult","Gray","Above Ground","in tree","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"1228","-73.97290903366370","40.77943400525030","15A-AM-1007-02","AM","2018-10-07","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1229","-73.96777515074480","40.77909900666580","17E-AM-1017-11","AM","2018-10-17","Adult","Gray","Ground Plane","Shore","True","False","False","False","False","","False","False","False","False","False","False","True","False"
"1230","-73.97908226064860","40.77144666333860","5A-AM-1006-03","AM","2018-10-06","Juvenile","Cinnamon","Above Ground","","False","False","True","True","False","","False","False","False","True","False","False","False","True"
"1231","-73.95555837249660","40.79328797457390","36F-PM-1012-07","PM","2018-10-12","Adult","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","False","True"
"1232","-73.95892548783220","40.79144676507120","33E-PM-1012-09","PM","2018-10-12","Adult","Black","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","False","False","True"
"1233","-73.97222812636340","40.77040832880130","7G-AM-1010-06","AM","2018-10-10","Adult","Cinnamon","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","True","False"
"1234","-73.97014122310780","40.77145340888990","9H-PM-1018-08","PM","2018-10-18","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","False"
"1235","-73.96796867938690","40.78259938678760","21C-AM-1014-01","AM","2018-10-14","Adult","Gray","Above Ground","","True","False","False","False","False","jumping back & forth on tree","False","False","False","True","True","False","True","False"
"1236","-73.97920390711140","40.76787494712670","2C-AM-1010-07","AM","2018-10-10","Adult","Gray","Ground Plane","","True","True","False","False","False","#7 & #8 chased each other up diff tree","False","False","False","False","False","False","False","True"
"1237","-73.97053707955380","40.77617254348510","13E-PM-1008-04","PM","2018-10-08","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","True","False","False","False"
"1238","-73.97736921314410","40.76797711501490","3D-PM-1010-02","PM","2018-10-10","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"1239","-73.97258972402690","40.76913420792940","6G-AM-1008-01","AM","2018-10-08","Adult","Gray","Above Ground","in tree","False","False","False","False","False","sitting","False","False","False","False","False","False","True","False"
"1240","-73.96961191797890","40.78029261118650","18C-PM-1018-09","PM","2018-10-18","Juvenile","Gray","Above Ground","","False","False","True","True","True","","False","False","False","False","False","False","False","False"
"1241","-73.96518179870350","40.78190828383340","21E-AM-1017-01","AM","2018-10-17","Adult","Gray","Above Ground","Climbs small tree","False","False","False","True","True","","False","False","False","False","True","False","False","False"
"1242","-73.97145121252120","40.77602752501140","13D-PM-1018-03","PM","2018-10-18","Adult","Gray","Ground Plane","","True","False","False","True","True","","False","False","False","False","False","False","True","False"
"1243","-73.97455562298550","40.76729210409980","3F-AM-1006-07","AM","2018-10-06","Juvenile","Gray","Ground Plane","close to tall tree & light post","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1244","-73.95652608898430","40.79918079243370","42C-AM-1007-03","AM","2018-10-07","","","","","False","False","False","False","False","","False","True","False","False","False","False","False","False"
"1245","-73.97393263937750","40.77791053704730","14A-PM-1014-07","PM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1246","-73.95430443853670","40.79844985713380","41E-AM-1007-04","AM","2018-10-07","Adult","Cinnamon","Ground Plane","rubbing belly on ground","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1247","-73.96709048698710","40.78320916580060","21D-PM-1008-06","PM","2018-10-08","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","False","False","False","False","True"
"1248","-73.97197293239230","40.76683183945460","4I-AM-1006-03","AM","2018-10-06","Adult","","Above Ground","Tree","False","False","True","False","False","building nest!","False","False","False","False","False","False","False","False"
"1249","-73.95901327058890","40.79522482797640","37C-AM-1012-03","AM","2018-10-12","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1250","-73.95851333403310","40.79637216794740","38C-PM-1014-03","PM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","True","True","","True","False","False","False","False","False","False","True"
"1251","-73.97482476778240","40.76678938678390","2G-AM-1010-01","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1252","-73.97779989323990","40.77098158653340","5B-PM-1013-02","PM","2018-10-13","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"1253","-73.95272272821340","40.79350614840640","37I-AM-1010-03","AM","2018-10-10","Adult","Cinnamon","Above Ground","in tree","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"1254","-73.97640135898650","40.76630634992070","1F-PM-1019-03","PM","2018-10-19","Juvenile","Gray","Above Ground","","False","False","False","False","False","hiding","False","False","False","False","False","False","False","False"
"1255","-73.97174698222090","40.77537319307040","12D-PM-1014-03","PM","2018-10-14","Adult","Gray","Ground Plane","","True","False","False","True","False","","False","False","False","False","True","False","True","False"
"1256","-73.96794573645860","40.77173502219810","10I-AM-1010-02","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","True","False","False","True"
"1257","-73.97672475936540","40.77262000541970","7B-AM-1008-15","AM","2018-10-08","Adult","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","True","False","False"
"1258","-73.97893851960730","40.76752021571550","2C-AM-1010-02","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","False","False","False"
"1259","-73.97686440258400","40.77056637519590","5C-PM-1010-05","PM","2018-10-10","Adult","Gray","Ground Plane","","True","False","True","False","False","","False","False","False","False","False","False","False","False"
"1260","-73.98115858076160","40.76870674873200","2A-AM-1010-06","AM","2018-10-10","Adult","Cinnamon","Ground Plane","","True","True","False","False","False","chasing #5","False","False","False","False","False","False","False","False"
"1261","-73.97191099492320","40.77231385213270","9F-AM-1013-01","AM","2018-10-13","Adult","Black","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","False","True"
"1262","-73.96833454148130","40.77790162803450","16E-PM-1018-07","PM","2018-10-18","Juvenile","Gray","Above Ground","","False","False","True","False","False","","True","False","False","False","False","False","True","False"
"1263","-73.97708739399970","40.77103796621060","6C-PM-1020-02","PM","2018-10-20","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"1264","-73.97853537753820","40.76749236831840","2C-PM-1013-01","PM","2018-10-13","Adult","Gray","Ground Plane","","True","True","False","False","False","","False","False","False","False","False","False","False","False"
"1265","-73.96035971176190","40.78243992984140","23I-PM-1019-02","PM","2018-10-19","Adult","Gray","Ground Plane","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"1266","-73.97098978498230","40.76862796400600","6H-AM-1008-02","AM","2018-10-08","Adult","Cinnamon","Ground Plane","","True","False","False","False","True","","False","False","False","False","False","False","True","False"
"1267","-73.97010109646670","40.76889193145080","6I-PM-1013-02","PM","2018-10-13","Adult","Black","Ground Plane","Bushes","False","True","False","False","False","","False","False","False","False","False","False","False","False"
"1268","-73.96239842629360","40.79139004534490","31C-PM-1010-03","PM","2018-10-10","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","True"
"1269","-73.96529212336470","40.79044056585400","29A-PM-1019-01","PM","2018-10-19","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1270","-73.96776216289300","40.78233590271650","20C-PM-1018-08","PM","2018-10-18","Juvenile","Cinnamon","Ground Plane","","True","False","False","False","False","","False","False","False","False","False","True","False","True"
"1271","-73.96567502325960","40.78330025870160","22E-PM-1014-01","PM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","False"
"1272","-73.95957172252790","40.78298724982990","25I-PM-1007-03","PM","2018-10-07","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","False","False","False","False","False"
"1273","-73.95589438800510","40.79715351418960","40D-PM-1013-06","PM","2018-10-13","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","True"
"1274","-73.97458599987330","40.76716348856160","3G-AM-1008-02","AM","2018-10-08","Adult","Gray","Ground Plane","","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"1275","-73.97025414714170","40.76985842317970","7H-AM-1006-12","AM","2018-10-06","Adult","Cinnamon","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1276","-73.97980051887040","40.76918687917340","3A-PM-1017-01","PM","2018-10-17","Adult","Cinnamon","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","True","False","False"
"1277","-73.96196099761320","40.79228244435280","33B-PM-1010-09","PM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","False"
"1278","-73.97298489964560","40.77071432942610","7F-AM-1008-11","AM","2018-10-08","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","False","False","False","True","False"
"1279","-73.95121209494780","40.79479452665150","39I-PM-1013-01","PM","2018-10-13","Adult","Gray","Ground Plane","along the road","False","False","False","True","False","digging","False","False","False","False","False","False","False","False"
"1280","-73.95624697271950","40.79685907654000","39D-AM-1008-04","AM","2018-10-08","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"1281","-73.97957282896450","40.76786698047870","1C-PM-1013-07","PM","2018-10-13","Adult","Cinnamon","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","False"
"1282","-73.97445117532100","40.77012946352640","6E-PM-1010-04","PM","2018-10-10","Adult","Cinnamon","Ground Plane","small open area but w/ 7 large oak trees","False","True","False","True","False","chasing #3","False","False","False","False","False","False","True","False"
"1283","-73.95667851364910","40.79633683328340","39D-PM-1012-02","PM","2018-10-12","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","True","False","False","True"
"1284","-73.95708916967760","40.79354488022410","36E-PM-1012-01","PM","2018-10-12","Adult","Gray","Ground Plane","","True","False","False","False","True","","False","False","False","False","False","False","True","False"
"1285","-73.97051151894290","40.76983955770680","7H-AM-1006-08","AM","2018-10-06","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","True","False","False"
"1286","-73.95890967827890","40.79396987579030","35D-AM-1019-02","AM","2018-10-19","Adult","Gray","Ground Plane","","False","False","False","False","True","very quietly searching in long grass","False","False","False","False","False","False","False","False"
"1287","-73.97632369490080","40.76868156153350","4D-PM-1008-12","PM","2018-10-08","Adult","Cinnamon","Above Ground","","True","False","False","False","False","was chased by # 11","True","False","False","False","False","False","False","True"
"1288","-73.97304542959970","40.77029094543920","7F-AM-1008-05","AM","2018-10-08","Adult","Gray","Ground Plane","bush","False","True","False","False","False","","False","False","False","False","False","False","True","False"
"1289","-73.97246812695260","40.77434746758210","11D-PM-1006-03","PM","2018-10-06","Adult","Cinnamon","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","True","False","False"
"1290","-73.96681408040660","40.77681001473330","15G-AM-1008-06","AM","2018-10-08","Adult","Cinnamon","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","False","True"
"1291","-73.96859351775000","40.77355371396410","11H-PM-1013-03","PM","2018-10-13","Adult","Gray","Ground Plane","","False","False","False","False","False","planting nut","False","False","False","False","False","False","True","False"
"1292","-73.95901998712800","40.79125466918050","33E-PM-1012-05","PM","2018-10-12","Adult","Gray","Ground Plane","","False","False","False","False","False","playing","False","False","False","False","False","False","False","False"
"1293","-73.97754653653480","40.76819437078760","3D-PM-1010-09","PM","2018-10-10","Adult","Gray","Ground Plane","","True","False","False","False","True","","False","False","False","False","False","False","False","True"
"1294","-73.96040899401530","40.79100280631380","32D-AM-1013-04","AM","2018-10-13","Adult","Cinnamon","Ground Plane","","True","False","False","False","False","","False","False","False","False","True","True","False","True"
"1295","-73.97095348940490","40.77659647407680","14D-AM-1014-15","AM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","True","False","False"
"1296","-73.97055091705420","40.76894165402280","6I-PM-1013-04","PM","2018-10-13","Adult","Black","Ground Plane","Grass","False","False","False","True","False","","False","False","False","False","True","False","False","False"
"1297","-73.98028317060330","40.76927632955640","3A-AM-1012-02","AM","2018-10-12","Adult","Gray","Above Ground","","True","False","False","False","False","","False","False","False","False","True","False","False","True"
"1298","-73.96129005537550","40.79129173918670","32C-AM-1014-01","AM","2018-10-14","Adult","Gray","Ground Plane","","True","False","False","True","True","","False","False","False","False","False","False","False","True"
"1299","-73.97666536639470","40.76887677130120","4D-AM-1012-01","AM","2018-10-12","Adult","Gray","Ground Plane","","True","False","True","False","True","","False","False","False","False","False","False","True","False"
"1300","-73.96428057302100","40.77783091149100","18I-PM-1007-08","PM","2018-10-07","Adult","Gray","Above Ground","","False","True","True","False","False","canoodling w/ #9","False","False","False","False","False","False","True","False"
"1301","-73.95521466657140","40.78929091023770","32I-PM-1007-03","PM","2018-10-07","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"1302","-73.97040245298640","40.77292560638890","10G-AM-1006-04","AM","2018-10-06","Juvenile","Gray","Ground Plane","","False","True","False","False","False","chasing (#3)","True","False","False","False","False","False","False","False"
"1303","-73.96033023829580","40.79101004351960","32D-PM-1006-01","PM","2018-10-06","Adult","Gray","Ground Plane","","True","False","False","True","False","","False","False","False","False","True","False","False","True"
"1304","-73.95333195192770","40.79336479094490","37H-AM-1018-02","AM","2018-10-18","Adult","Gray","Above Ground","Large tree by (fence of the conservatory) about to climb up","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"1305","-73.95693249586840","40.78777483742590","30I-PM-1006-01","PM","2018-10-06","Adult","Gray","Ground Plane","","False","False","False","False","False","sitting there","False","False","False","False","False","False","False","True"
"1306","-73.97559746463310","40.76734357982890","3F-PM-1013-01","PM","2018-10-13","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","True","False","True","False"
"1307","-73.95651971373170","40.79860114037850","41C-PM-1007-01","PM","2018-10-07","Adult","Black","Ground Plane","","True","False","False","True","False","","False","False","False","False","False","False","False","True"
"1308","-73.95603964408440","40.79450803619090","37E-AM-1013-01","AM","2018-10-13","Adult","Gray","Ground Plane","","True","False","False","False","True","","False","False","False","False","False","False","True","False"
"1309","-73.95458418283920","40.79269242683760","36H-AM-1010-01","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1310","-73.95462014034810","40.79894237686560","42D-AM-1014-03","AM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","True","False","True","False"
"1311","-73.96941693524330","40.77444082938580","12G-PM-1007-03","PM","2018-10-07","","Cinnamon","Ground Plane","bushes","False","False","False","False","True","","False","False","False","False","False","False","False","False"
"1312","-73.97120343207410","40.77644155066690","13D-PM-1018-05","PM","2018-10-18","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","True","True","True","False"
"1313","-73.96718138661770","40.78386400320380","22C-PM-1006-04","PM","2018-10-06","Juvenile","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"1314","-73.98091913478100","40.76837724533360","1A-PM-1014-06","PM","2018-10-14","Juvenile","Gray","Ground Plane","","True","False","False","False","False","","True","False","False","False","False","False","False","True"
"1315","-73.95959558248120","40.79330479435340","34D-PM-1007-01","PM","2018-10-07","Adult","Gray","Above Ground","","False","False","True","False","True","","False","False","False","False","True","False","False","True"
"1316","-73.96747247906520","40.77687713498680","15G-PM-1019-01","PM","2018-10-19","Adult","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","True","False","True","False"
"1317","-73.96805223793720","40.77238981351100","11I-PM-1012-06","PM","2018-10-12","Adult","Gray","Above Ground","","True","False","True","False","True","","False","False","False","False","False","False","False","False"
"1318","-73.97149072356760","40.77405838615200","11E-PM-1012-01","PM","2018-10-12","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1319","-73.95621055062910","40.79669911979090","39D-AM-1008-02","AM","2018-10-08","Adult","Gray","Ground Plane","","False","True","False","False","False","","False","False","False","False","False","False","False","False"
"1320","-73.95543276835950","40.79538463814990","38E-AM-1010-05","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1321","-73.96992856882960","40.77744740151890","15D-AM-1007-08","AM","2018-10-07","Adult","Gray","Ground Plane","","False","True","False","False","True","chasing #7","False","False","False","False","False","False","True","False"
"1322","-73.97018243765060","40.77637033067360","14E-AM-1008-21","AM","2018-10-08","Adult","Gray","Ground Plane","","False","False","False","False","True","walking","False","False","False","False","False","True","False","False"
"1323","-73.97443873476260","40.77769531438350","13A-AM-1017-03","AM","2018-10-17","Adult","Cinnamon","","","False","True","False","False","False","","False","False","False","False","False","False","True","False"
"1324","-73.95455424537700","40.79839357305570","41E-AM-1007-05","AM","2018-10-07","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","True"
"1325","-73.97752788478970","40.76878810610590","3C-AM-1007-02","AM","2018-10-07","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","False","False","False","True","False"
"1326","-73.97472881225510","40.76599187475070","2G-PM-1007-03","PM","2018-10-07","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1327","-73.96899393686470","40.77408247733530","12G-AM-1012-03","AM","2018-10-12","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","False"
"1328","-73.97657580431110","40.77138031540320","6C-AM-1007-03","AM","2018-10-07","Adult","Gray","Above Ground","another tree","True","False","True","False","False","","False","False","False","False","False","False","False","True"
"1329","-73.97721645242090","40.76883995387560","3D-AM-1006-06","AM","2018-10-06","","Gray","Above Ground","tree","True","False","True","False","False","","False","False","False","False","False","False","False","False"
"1330","-73.96430325542050","40.77945145264630","19H-AM-1010-02","AM","2018-10-10","","Gray","Ground Plane","near base of small tree","True","False","False","True","True","","False","False","False","True","False","True","False","False"
"1331","-73.95888091500450","40.78472315761810","26I-PM-1010-01","PM","2018-10-10","Adult","Gray","Above Ground","","False","False","True","False","True","","False","False","False","False","False","False","True","False"
"1332","-73.97749282457810","40.77204646069790","6B-AM-1012-02","AM","2018-10-12","Adult","Gray","Ground Plane","by bike racks at Tavern on the Green","False","False","False","False","True","walking,exploring - digging in flower bed","False","False","False","False","False","False","False","True"
"1333","-73.97545277018320","40.76560884639280","1G-PM-1010-02","PM","2018-10-10","Adult","Gray","Above Ground","","False","False","False","False","False","laying on tree branch","False","False","False","True","True","False","False","False"
"1334","-73.95713466257600","40.78723956041220","30I-PM-1006-07","PM","2018-10-06","Adult","Cinnamon","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","True"
"1335","-73.96956059127900","40.77056198407150","8I-AM-1006-09","AM","2018-10-06","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","False","False","False"
"1336","-73.97338200536790","40.76873304735620","5G-PM-1010-05","PM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","True","False","False"
"1337","-73.97509865535430","40.77406711712920","10C-AM-1018-03","AM","2018-10-18","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1338","-73.97166245744220","40.77620371101010","13D-PM-1018-07","PM","2018-10-18","Adult","Gray","Above Ground","","True","False","True","False","False","scratching","False","False","False","False","False","False","True","False"
"1339","-73.96864133261720","40.78174239072840","19C-PM-1018-08","PM","2018-10-18","Juvenile","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","False","False"
"1340","-73.97730836162590","40.77105359316360","6B-PM-1017-01","PM","2018-10-17","Adult","Gray","Ground Plane","","False","False","False","False","True","digging","False","False","False","False","False","True","False","False"
"1341","-73.96113009056020","40.79187437356650","32C-PM-1013-07","PM","2018-10-13","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","False","True","False"
"1342","-73.96620636423450","40.78907786653070","28A-PM-1007-04","PM","2018-10-07","Adult","Gray","","","False","False","False","False","False","looking at me & #5","True","False","False","False","True","False","False","False"
"1343","-73.95636629637030","40.79919521019490","42C-PM-1013-01","PM","2018-10-13","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1344","-73.96185915109320","40.79213437380010","32C-PM-1013-11","PM","2018-10-13","Juvenile","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","False"
"1345","-73.95813265542060","40.79180747431290","34E-PM-1006-02","PM","2018-10-06","Juvenile","Black","Ground Plane","","False","False","False","True","False","","False","False","False","False","True","False","False","True"
"1346","-73.97356555292450","40.77160726814740","7E-PM-1013-02","PM","2018-10-13","Adult","Gray","Ground Plane","Ground & Tree Base","True","False","False","True","True","","False","False","False","False","False","False","False","True"
"1347","-73.96166936652540","40.79297101962700","33B-AM-1010-05","AM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","False","True"
"1348","-73.95991976123890","40.79548364560060","36B-PM-1013-05","PM","2018-10-13","Adult","Gray","Above Ground","","True","False","False","False","False","","False","False","False","False","False","False","False","True"
"1349","-73.98068055816360","40.76815379665050","1B-AM-1012-16","AM","2018-10-12","Adult","Gray","Ground Plane","","False","False","False","True","False","","False","False","False","False","True","False","True","False"
"1350","-73.97276986637220","40.77143352851740","8F-PM-1012-06","PM","2018-10-12","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1351","-73.96109851715250","40.79138671169890","32D-AM-1013-01","AM","2018-10-13","Adult","Cinnamon","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","True","False"
"1352","-73.96167703350860","40.79216486310960","32C-PM-1013-13","PM","2018-10-13","Adult","Gray","Ground Plane","","False","False","False","False","True","buried nut","False","False","False","False","True","False","False","False"
"1353","-73.96364764672180","40.77755569867020","18I-AM-1017-01","AM","2018-10-17","Adult","Cinnamon","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","True","False"
"1354","-73.97652692820590","40.77468766352480","9A-AM-1013-10","AM","2018-10-13","Juvenile","Cinnamon","Ground Plane","","False","False","True","True","False","","False","False","False","False","False","False","False","True"
"1355","-73.96552773204650","40.78061205293690","20F-AM-1014-03","AM","2018-10-14","Adult","Gray","Above Ground","","False","False","True","False","False","","True","False","False","False","False","False","False","False"
"1356","-73.95349105627660","40.79357744437890","37H-AM-1018-04","AM","2018-10-18","Adult","Gray","Ground Plane","","True","False","False","False","False","","False","False","False","False","True","False","False","True"
"1357","-73.96313500206340","40.79190721033200","32B-PM-1010-01","PM","2018-10-10","Juvenile","Gray","Above Ground","in tree","False","False","True","False","False","","False","False","False","False","True","False","False","True"
"1358","-73.96937724617880","40.77068758929010","8I-AM-1006-03","AM","2018-10-06","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1359","-73.97087829663690","40.77694686696300","14D-AM-1014-08","AM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1360","-73.96749306684310","40.78135101196800","20D-PM-1014-01","PM","2018-10-14","Adult","Gray","Ground Plane","","False","False","False","True","True","","False","False","False","False","False","False","False","False"
"1361","-73.96193439805500","40.79247895485220","33B-PM-1010-07","PM","2018-10-10","Adult","","Ground Plane","","False","False","False","True","False","","False","False","False","False","False","False","False","True"
"1362","-73.96291847123720","40.79214105116330","32B-PM-1010-04","PM","2018-10-10","Adult","Gray","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1363","-73.97211249727600","40.77027590374280","7G-AM-1010-08","AM","2018-10-10","Adult","Cinnamon","Ground Plane","","False","False","False","False","True","","False","False","False","False","False","False","True","False"
"1364","-73.97260908824870","40.77101991088490","7F-AM-1008-14","AM","2018-10-08","Adult","Gray","Ground Plane","","False","False","False","False","False","sitting","False","False","False","False","False","False","True","False"
"1365","-73.97916481570330","40.76762544434700","2C-AM-1010-04","AM","2018-10-10","Adult","Gray","Above Ground","","False","False","True","False","False","","False","False","False","False","False","False","False","False"
"1366","-73.97115821991020","40.77836744094850","15C-PM-1017-05","PM","2018-10-17","Adult","Gray","Ground Plane","","True","False","False","False","True","","True","False","False","False","True","True","False","False"
"1367","-73.95426842359070","40.79442371640920","38G-PM-1020-05","PM","2018-10-20","Adult","Gray","Ground Plane","","False","True","False","False","False","","False","True","False","True","False","False","True","False"
"1368","-73.95427708888810","40.79436103668530","38G-PM-1020-04","PM","2018-10-20","Adult","Gray","Ground Plane","","False","True","False","False","False","","False","True","False","True","False","False","True","False"
"1369","-73.97027172608290","40.76895110776300","6I-PM-1013-03","PM","2018-10-13","Adult","Cinnamon","Ground Plane","Flowers, grass","False","False","False","True","False","","False","False","False","False","False","False","False","False"
"1370","-73.96816273311540","40.77850996656020","17E-PM-1018-02","PM","2018-10-18","Adult","Gray","Ground Plane","On the rock","True","False","False","False","False","","False","False","False","False","False","False","True","False"
"1371","-73.95427337978040","40.79557865374300","39F-PM-1006-02","PM","2018-10-06","Adult","Gray","Above Ground","tree","False","False","False","False","False","","False","False","False","False","False","False","False","True"
